# name                          ?       FEC   mfec  mfecchannel hubaddress portadd   rocid     FED   channel     roc#
Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC13 B      1        1        1        2      3       13         41        22        5
Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC14 B      1        1        1        2      3       14         41        22        6
Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC15 B      1        1        1        2      3       15         41        22        7

Pilt_BmI_D3_BLD3_PNL1_PLQ1_ROC0 A       1        1        1        3      0        0         41        19        0
Pilt_BmI_D3_BLD3_PNL1_PLQ1_ROC1 A       1        1        1        3      0        1         41        19        1
Pilt_BmI_D3_BLD3_PNL1_PLQ1_ROC2 A       1        1        1        3      0        2         41        19        2
Pilt_BmI_D3_BLD3_PNL1_PLQ1_ROC3 A       1        1        1        3      0        3         41        19        3
Pilt_BmI_D3_BLD3_PNL1_PLQ1_ROC4 A       1        1        1        3      1        4         41        19        4
Pilt_BmI_D3_BLD3_PNL1_PLQ1_ROC5 A       1        1        1        3      1        5         41        19        5
Pilt_BmI_D3_BLD3_PNL1_PLQ1_ROC6 A       1        1        1        3      1        6         41        19        6
Pilt_BmI_D3_BLD3_PNL1_PLQ1_ROC7 A       1        1        1        3      1        7         41        19        7
Pilt_BmI_D3_BLD3_PNL1_PLQ1_ROC8 B       1        1        1        3      2        8         41        20        0
Pilt_BmI_D3_BLD3_PNL1_PLQ1_ROC9 B       1        1        1        3      2        9         41        20        1
Pilt_BmI_D3_BLD3_PNL1_PLQ1_ROC10 B      1        1        1        3      2       10         41        20        2
Pilt_BmI_D3_BLD3_PNL1_PLQ1_ROC11 B      1        1        1        3      2       11         41        20        3
Pilt_BmI_D3_BLD3_PNL1_PLQ1_ROC12 B      1        1        1        3      3       12         41        20        4
Pilt_BmI_D3_BLD3_PNL1_PLQ1_ROC13 B      1        1        1        3      3       13         41        20        5
Pilt_BmI_D3_BLD3_PNL1_PLQ1_ROC14 B      1        1        1        3      3       14         41        20        6
Pilt_BmI_D3_BLD3_PNL1_PLQ1_ROC15 B      1        1        1        3      3       15         41        20        7

Pilt_BmI_D3_BLD4_PNL1_PLQ1_ROC0 A       1        1        1        4      0        0         41        11        0
Pilt_BmI_D3_BLD4_PNL1_PLQ1_ROC1 A       1        1        1        4      0        1         41        11        1
Pilt_BmI_D3_BLD4_PNL1_PLQ1_ROC2 A       1        1        1        4      0        2         41        11        2
Pilt_BmI_D3_BLD4_PNL1_PLQ1_ROC3 A       1        1        1        4      0        3         41        11        3
Pilt_BmI_D3_BLD4_PNL1_PLQ1_ROC4 A       1        1        1        4      1        4         41        11        4
Pilt_BmI_D3_BLD4_PNL1_PLQ1_ROC5 A       1        1        1        4      1        5         41        11        5
Pilt_BmI_D3_BLD4_PNL1_PLQ1_ROC6 A       1        1        1        4      1        6         41        11        6
Pilt_BmI_D3_BLD4_PNL1_PLQ1_ROC7 A       1        1        1        4      1        7         41        11        7
Pilt_BmI_D3_BLD4_PNL1_PLQ1_ROC8 B       1        1        1        4      2        8         41        12        0
Pilt_BmI_D3_BLD4_PNL1_PLQ1_ROC9 B       1        1        1        4      2        9         41        12        1
Pilt_BmI_D3_BLD4_PNL1_PLQ1_ROC10 B      1        1        1        4      2       10         41        12        2
Pilt_BmI_D3_BLD4_PNL1_PLQ1_ROC11 B      1        1        1        4      2       11         41        12        3
Pilt_BmI_D3_BLD4_PNL1_PLQ1_ROC12 B      1        1        1        4      3       12         41        12        4
Pilt_BmI_D3_BLD4_PNL1_PLQ1_ROC13 B      1        1        1        4      3       13         41        12        5
Pilt_BmI_D3_BLD4_PNL1_PLQ1_ROC14 B      1        1        1        4      3       14         41        12        6
Pilt_BmI_D3_BLD4_PNL1_PLQ1_ROC15 B      1        1        1        4      3       15         41        12        7

Pilt_BmI_D3_BLD5_PNL1_PLQ1_ROC0 A       1        1        1        5      0        0         41        9        0
Pilt_BmI_D3_BLD5_PNL1_PLQ1_ROC1 A       1        1        1        5      0        1         41        9        1
Pilt_BmI_D3_BLD5_PNL1_PLQ1_ROC2 A       1        1        1        5      0        2         41        9        2
Pilt_BmI_D3_BLD5_PNL1_PLQ1_ROC3 A       1        1        1        5      0        3         41        9        3
Pilt_BmI_D3_BLD5_PNL1_PLQ1_ROC4 A       1        1        1        5      1        4         41        9        4
Pilt_BmI_D3_BLD5_PNL1_PLQ1_ROC5 A       1        1        1        5      1        5         41        9        5
Pilt_BmI_D3_BLD5_PNL1_PLQ1_ROC6 A       1        1        1        5      1        6         41        9        6
Pilt_BmI_D3_BLD5_PNL1_PLQ1_ROC7 A       1        1        1        5      1        7         41        9        7
Pilt_BmI_D3_BLD5_PNL1_PLQ1_ROC8 B       1        1        1        5      2        8         41        10        0
Pilt_BmI_D3_BLD5_PNL1_PLQ1_ROC9 B       1        1        1        5      2        9         41        10        1
Pilt_BmI_D3_BLD5_PNL1_PLQ1_ROC10 B      1        1        1        5      2       10         41        10        2
Pilt_BmI_D3_BLD5_PNL1_PLQ1_ROC11 B      1        1        1        5      2       11         41        10        3
Pilt_BmI_D3_BLD5_PNL1_PLQ1_ROC12 B      1        1        1        5      3       12         41        10        4
Pilt_BmI_D3_BLD5_PNL1_PLQ1_ROC13 B      1        1        1        5      3       13         41        10        5
Pilt_BmI_D3_BLD5_PNL1_PLQ1_ROC14 B      1        1        1        5      3       14         41        10        6
Pilt_BmI_D3_BLD5_PNL1_PLQ1_ROC15 B      1        1        1        5      3       15         41        10        7

Pilt_BmI_D3_BLD6_PNL1_PLQ1_ROC0 A       1        1        1        6      0        0         41        13        0
Pilt_BmI_D3_BLD6_PNL1_PLQ1_ROC1 A       1        1        1        6      0        1         41        13        1
Pilt_BmI_D3_BLD6_PNL1_PLQ1_ROC2 A       1        1        1        6      0        2         41        13        2
Pilt_BmI_D3_BLD6_PNL1_PLQ1_ROC3 A       1        1        1        6      0        3         41        13        3
Pilt_BmI_D3_BLD6_PNL1_PLQ1_ROC4 A       1        1        1        6      1        4         41        13        4
Pilt_BmI_D3_BLD6_PNL1_PLQ1_ROC5 A       1        1        1        6      1        5         41        13        5
Pilt_BmI_D3_BLD6_PNL1_PLQ1_ROC6 A       1        1        1        6      1        6         41        13        6
Pilt_BmI_D3_BLD6_PNL1_PLQ1_ROC7 A       1        1        1        6      1        7         41        13        7
Pilt_BmI_D3_BLD6_PNL1_PLQ1_ROC8 B       1        1        1        6      2        8         41        14        0
Pilt_BmI_D3_BLD6_PNL1_PLQ1_ROC9 B       1        1        1        6      2        9         41        14        1
Pilt_BmI_D3_BLD6_PNL1_PLQ1_ROC10 B      1        1        1        6      2       10         41        14        2
Pilt_BmI_D3_BLD6_PNL1_PLQ1_ROC11 B      1        1        1        6      2       11         41        14        3
Pilt_BmI_D3_BLD6_PNL1_PLQ1_ROC12 B      1        1        1        6      3       12         41        14        4
Pilt_BmI_D3_BLD6_PNL1_PLQ1_ROC13 B      1        1        1        6      3       13         41        14        5
Pilt_BmI_D3_BLD6_PNL1_PLQ1_ROC14 B      1        1        1        6      3       14         41        14        6
Pilt_BmI_D3_BLD6_PNL1_PLQ1_ROC15 B      1        1        1        6      3       15         41        14        7

Pilt_BmI_D3_BLD7_PNL1_PLQ1_ROC0 A       1        1        1        7      0        0         41        17        0
Pilt_BmI_D3_BLD7_PNL1_PLQ1_ROC1 A       1        1        1        7      0        1         41        17        1
Pilt_BmI_D3_BLD7_PNL1_PLQ1_ROC2 A       1        1        1        7      0        2         41        17        2
Pilt_BmI_D3_BLD7_PNL1_PLQ1_ROC3 A       1        1        1        7      0        3         41        17        3
Pilt_BmI_D3_BLD7_PNL1_PLQ1_ROC4 A       1        1        1        7      1        4         41        17        4
Pilt_BmI_D3_BLD7_PNL1_PLQ1_ROC5 A       1        1        1        7      1        5         41        17        5
Pilt_BmI_D3_BLD7_PNL1_PLQ1_ROC6 A       1        1        1        7      1        6         41        17        6
Pilt_BmI_D3_BLD7_PNL1_PLQ1_ROC7 A       1        1        1        7      1        7         41        17        7
Pilt_BmI_D3_BLD7_PNL1_PLQ1_ROC8 B       1        1        1        7      2        8         41        18        0
Pilt_BmI_D3_BLD7_PNL1_PLQ1_ROC9 B       1        1        1        7      2        9         41        18        1
Pilt_BmI_D3_BLD7_PNL1_PLQ1_ROC10 B      1        1        1        7      2       10         41        18        2
Pilt_BmI_D3_BLD7_PNL1_PLQ1_ROC11 B      1        1        1        7      2       11         41        18        3
Pilt_BmI_D3_BLD7_PNL1_PLQ1_ROC12 B      1        1        1        7      3       12         41        18        4
Pilt_BmI_D3_BLD7_PNL1_PLQ1_ROC13 B      1        1        1        7      3       13         41        18        5
Pilt_BmI_D3_BLD7_PNL1_PLQ1_ROC14 B      1        1        1        7      3       14         41        18        6
Pilt_BmI_D3_BLD7_PNL1_PLQ1_ROC15 B      1        1        1        7      3       15         41        18        7

Pilt_BmI_D3_BLD8_PNL1_PLQ1_ROC0 A       1        1        1        8      0        0         41        15        0
Pilt_BmI_D3_BLD8_PNL1_PLQ1_ROC1 A       1        1        1        8      0        1         41        15        1
Pilt_BmI_D3_BLD8_PNL1_PLQ1_ROC2 A       1        1        1        8      0        2         41        15        2
Pilt_BmI_D3_BLD8_PNL1_PLQ1_ROC3 A       1        1        1        8      0        3         41        15        3
Pilt_BmI_D3_BLD8_PNL1_PLQ1_ROC4 A       1        1        1        8      1        4         41        15        4
Pilt_BmI_D3_BLD8_PNL1_PLQ1_ROC5 A       1        1        1        8      1        5         41        15        5
Pilt_BmI_D3_BLD8_PNL1_PLQ1_ROC6 A       1        1        1        8      1        6         41        15        6
Pilt_BmI_D3_BLD8_PNL1_PLQ1_ROC7 A       1        1        1        8      1        7         41        15        7
Pilt_BmI_D3_BLD8_PNL1_PLQ1_ROC8 B       1        1        1        8      2        8         41        16        0
Pilt_BmI_D3_BLD8_PNL1_PLQ1_ROC9 B       1        1        1        8      2        9         41        16        1
Pilt_BmI_D3_BLD8_PNL1_PLQ1_ROC10 B      1        1        1        8      2       10         41        16        2
Pilt_BmI_D3_BLD8_PNL1_PLQ1_ROC11 B      1        1        1        8      2       11         41        16        3
Pilt_BmI_D3_BLD8_PNL1_PLQ1_ROC12 B      1        1        1        8      3       12         41        16        4
Pilt_BmI_D3_BLD8_PNL1_PLQ1_ROC13 B      1        1        1        8      3       13         41        16        5
Pilt_BmI_D3_BLD8_PNL1_PLQ1_ROC14 B      1        1        1        8      3       14         41        16        6
Pilt_BmI_D3_BLD8_PNL1_PLQ1_ROC15 B      1        1        1        8      3       15         41        16        7

Pilt_BmI_D3_BLD9_PNL1_PLQ1_ROC0 A       1        1        1        9      0        0         41        7        0
Pilt_BmI_D3_BLD9_PNL1_PLQ1_ROC1 A       1        1        1        9      0        1         41        7        1
Pilt_BmI_D3_BLD9_PNL1_PLQ1_ROC2 A       1        1        1        9      0        2         41        7        2
Pilt_BmI_D3_BLD9_PNL1_PLQ1_ROC3 A       1        1        1        9      0        3         41        7        3
Pilt_BmI_D3_BLD9_PNL1_PLQ1_ROC4 A       1        1        1        9      1        4         41        7        4
Pilt_BmI_D3_BLD9_PNL1_PLQ1_ROC5 A       1        1        1        9      1        5         41        7        5
Pilt_BmI_D3_BLD9_PNL1_PLQ1_ROC6 A       1        1        1        9      1        6         41        7        6
Pilt_BmI_D3_BLD9_PNL1_PLQ1_ROC7 A       1        1        1        9      1        7         41        7        7
Pilt_BmI_D3_BLD9_PNL1_PLQ1_ROC8 B       1        1        1        9      2        8         41        8        0
Pilt_BmI_D3_BLD9_PNL1_PLQ1_ROC9 B       1        1        1        9      2        9         41        8        1
Pilt_BmI_D3_BLD9_PNL1_PLQ1_ROC10 B      1        1        1        9      2       10         41        8        2
Pilt_BmI_D3_BLD9_PNL1_PLQ1_ROC11 B      1        1        1        9      2       11         41        8        3
Pilt_BmI_D3_BLD9_PNL1_PLQ1_ROC12 B      1        1        1        9      3       12         41        8        4
Pilt_BmI_D3_BLD9_PNL1_PLQ1_ROC13 B      1        1        1        9      3       13         41        8        5
Pilt_BmI_D3_BLD9_PNL1_PLQ1_ROC14 B      1        1        1        9      3       14         41        8        6
Pilt_BmI_D3_BLD9_PNL1_PLQ1_ROC15 B      1        1        1        9      3       15         41        8        7

Pilt_BmI_D3_BLD10_PNL1_PLQ1_ROC0 A       1        1        1        10      0        0         41        5        0
Pilt_BmI_D3_BLD10_PNL1_PLQ1_ROC1 A       1        1        1        10      0        1         41        5        1
Pilt_BmI_D3_BLD10_PNL1_PLQ1_ROC2 A       1        1        1        10      0        2         41        5        2
Pilt_BmI_D3_BLD10_PNL1_PLQ1_ROC3 A       1        1        1        10      0        3         41        5        3
Pilt_BmI_D3_BLD10_PNL1_PLQ1_ROC4 A       1        1        1        10      1        4         41        5        4
Pilt_BmI_D3_BLD10_PNL1_PLQ1_ROC5 A       1        1        1        10      1        5         41        5        5
Pilt_BmI_D3_BLD10_PNL1_PLQ1_ROC6 A       1        1        1        10      1        6         41        5        6
Pilt_BmI_D3_BLD10_PNL1_PLQ1_ROC7 A       1        1        1        10      1        7         41        5        7
Pilt_BmI_D3_BLD10_PNL1_PLQ1_ROC8 B       1        1        1        10      2        8         41        6        0
Pilt_BmI_D3_BLD10_PNL1_PLQ1_ROC9 B       1        1        1        10      2        9         41        6        1
Pilt_BmI_D3_BLD10_PNL1_PLQ1_ROC10 B      1        1        1        10      2       10         41        6        2
Pilt_BmI_D3_BLD10_PNL1_PLQ1_ROC11 B      1        1        1        10      2       11         41        6        3
Pilt_BmI_D3_BLD10_PNL1_PLQ1_ROC12 B      1        1        1        10      3       12         41        6        4
Pilt_BmI_D3_BLD10_PNL1_PLQ1_ROC13 B      1        1        1        10      3       13         41        6        5
Pilt_BmI_D3_BLD10_PNL1_PLQ1_ROC14 B      1        1        1        10      3       14         41        6        6
Pilt_BmI_D3_BLD10_PNL1_PLQ1_ROC15 B      1        1        1        10      3       15         41        6        7

Pilt_BmI_D3_BLD11_PNL1_PLQ1_ROC0 A       1        1        1        11      0        0         41        3        0
Pilt_BmI_D3_BLD11_PNL1_PLQ1_ROC1 A       1        1        1        11      0        1         41        3        1
Pilt_BmI_D3_BLD11_PNL1_PLQ1_ROC2 A       1        1        1        11      0        2         41        3        2
Pilt_BmI_D3_BLD11_PNL1_PLQ1_ROC3 A       1        1        1        11      0        3         41        3        3
Pilt_BmI_D3_BLD11_PNL1_PLQ1_ROC4 A       1        1        1        11      1        4         41        3        4
Pilt_BmI_D3_BLD11_PNL1_PLQ1_ROC5 A       1        1        1        11      1        5         41        3        5
Pilt_BmI_D3_BLD11_PNL1_PLQ1_ROC6 A       1        1        1        11      1        6         41        3        6
Pilt_BmI_D3_BLD11_PNL1_PLQ1_ROC7 A       1        1        1        11      1        7         41        3        7
Pilt_BmI_D3_BLD11_PNL1_PLQ1_ROC8 B       1        1        1        11      2        8         41        4        0
Pilt_BmI_D3_BLD11_PNL1_PLQ1_ROC9 B       1        1        1        11      2        9         41        4        1
Pilt_BmI_D3_BLD11_PNL1_PLQ1_ROC10 B      1        1        1        11      2       10         41        4        2
Pilt_BmI_D3_BLD11_PNL1_PLQ1_ROC11 B      1        1        1        11      2       11         41        4        3
Pilt_BmI_D3_BLD11_PNL1_PLQ1_ROC12 B      1        1        1        11      3       12         41        4        4
Pilt_BmI_D3_BLD11_PNL1_PLQ1_ROC13 B      1        1        1        11      3       13         41        4        5
Pilt_BmI_D3_BLD11_PNL1_PLQ1_ROC14 B      1        1        1        11      3       14         41        4        6
Pilt_BmI_D3_BLD11_PNL1_PLQ1_ROC15 B      1        1        1        11      3       15         41        4        7

Pilt_BmI_D3_BLD12_PNL1_PLQ1_ROC0 A       1        1        1        12      0        0         41        1        0
Pilt_BmI_D3_BLD12_PNL1_PLQ1_ROC1 A       1        1        1        12      0        1         41        1        1
Pilt_BmI_D3_BLD12_PNL1_PLQ1_ROC2 A       1        1        1        12      0        2         41        1        2
Pilt_BmI_D3_BLD12_PNL1_PLQ1_ROC3 A       1        1        1        12      0        3         41        1        3
Pilt_BmI_D3_BLD12_PNL1_PLQ1_ROC4 A       1        1        1        12      1        4         41        1        4
Pilt_BmI_D3_BLD12_PNL1_PLQ1_ROC5 A       1        1        1        12      1        5         41        1        5
Pilt_BmI_D3_BLD12_PNL1_PLQ1_ROC6 A       1        1        1        12      1        6         41        1        6
Pilt_BmI_D3_BLD12_PNL1_PLQ1_ROC7 A       1        1        1        12      1        7         41        1        7
Pilt_BmI_D3_BLD12_PNL1_PLQ1_ROC8 B       1        1        1        12      2        8         41        2        0
Pilt_BmI_D3_BLD12_PNL1_PLQ1_ROC9 B       1        1        1        12      2        9         41        2        1
Pilt_BmI_D3_BLD12_PNL1_PLQ1_ROC10 B      1        1        1        12      2       10         41        2        2
Pilt_BmI_D3_BLD12_PNL1_PLQ1_ROC11 B      1        1        1        12      2       11         41        2        3
Pilt_BmI_D3_BLD12_PNL1_PLQ1_ROC12 B      1        1        1        12      3       12         41        2        4
Pilt_BmI_D3_BLD12_PNL1_PLQ1_ROC13 B      1        1        1        12      3       13         41        2        5
Pilt_BmI_D3_BLD12_PNL1_PLQ1_ROC14 B      1        1        1        12      3       14         41        2        6
Pilt_BmI_D3_BLD12_PNL1_PLQ1_ROC15 B      1        1        1        12      3       15         41        2        7

Pilt_BmI_D3_BLD13_PNL1_PLQ1_ROC0 A       1        1        1        13      0        0         41        25        0
Pilt_BmI_D3_BLD13_PNL1_PLQ1_ROC1 A       1        1        1        13      0        1         41        25        1
Pilt_BmI_D3_BLD13_PNL1_PLQ1_ROC2 A       1        1        1        13      0        2         41        25        2
Pilt_BmI_D3_BLD13_PNL1_PLQ1_ROC3 A       1        1        1        13      0        3         41        25        3
Pilt_BmI_D3_BLD13_PNL1_PLQ1_ROC4 A       1        1        1        13      1        4         41        25        4
Pilt_BmI_D3_BLD13_PNL1_PLQ1_ROC5 A       1        1        1        13      1        5         41        25        5
Pilt_BmI_D3_BLD13_PNL1_PLQ1_ROC6 A       1        1        1        13      1        6         41        25        6
Pilt_BmI_D3_BLD13_PNL1_PLQ1_ROC7 A       1        1        1        13      1        7         41        25        7
Pilt_BmI_D3_BLD13_PNL1_PLQ1_ROC8 B       1        1        1        13      2        8         41        26        0
Pilt_BmI_D3_BLD13_PNL1_PLQ1_ROC9 B       1        1        1        13      2        9         41        26        1
Pilt_BmI_D3_BLD13_PNL1_PLQ1_ROC10 B      1        1        1        13      2       10         41        26        2
Pilt_BmI_D3_BLD13_PNL1_PLQ1_ROC11 B      1        1        1        13      2       11         41        26        3
Pilt_BmI_D3_BLD13_PNL1_PLQ1_ROC12 B      1        1        1        13      3       12         41        26        4
Pilt_BmI_D3_BLD13_PNL1_PLQ1_ROC13 B      1        1        1        13      3       13         41        26        5
Pilt_BmI_D3_BLD13_PNL1_PLQ1_ROC14 B      1        1        1        13      3       14         41        26        6
Pilt_BmI_D3_BLD13_PNL1_PLQ1_ROC15 B      1        1        1        13      3       15         41        26        7

Pilt_BmI_D3_BLD14_PNL1_PLQ1_ROC0 A       1        1        1        14      0        0         41        47        0
Pilt_BmI_D3_BLD14_PNL1_PLQ1_ROC1 A       1        1        1        14      0        1         41        47        1
Pilt_BmI_D3_BLD14_PNL1_PLQ1_ROC2 A       1        1        1        14      0        2         41        47        2
Pilt_BmI_D3_BLD14_PNL1_PLQ1_ROC3 A       1        1        1        14      0        3         41        47        3
Pilt_BmI_D3_BLD14_PNL1_PLQ1_ROC4 A       1        1        1        14      1        4         41        47        4
Pilt_BmI_D3_BLD14_PNL1_PLQ1_ROC5 A       1        1        1        14      1        5         41        47        5
Pilt_BmI_D3_BLD14_PNL1_PLQ1_ROC6 A       1        1        1        14      1        6         41        47        6
Pilt_BmI_D3_BLD14_PNL1_PLQ1_ROC7 A       1        1        1        14      1        7         41        47        7
Pilt_BmI_D3_BLD14_PNL1_PLQ1_ROC8 B       1        1        1        14      2        8         41        48        0
Pilt_BmI_D3_BLD14_PNL1_PLQ1_ROC9 B       1        1        1        14      2        9         41        48        1
Pilt_BmI_D3_BLD14_PNL1_PLQ1_ROC10 B      1        1        1        14      2       10         41        48        2
Pilt_BmI_D3_BLD14_PNL1_PLQ1_ROC11 B      1        1        1        14      2       11         41        48        3
Pilt_BmI_D3_BLD14_PNL1_PLQ1_ROC12 B      1        1        1        14      3       12         41        48        4
Pilt_BmI_D3_BLD14_PNL1_PLQ1_ROC13 B      1        1        1        14      3       13         41        48        5
Pilt_BmI_D3_BLD14_PNL1_PLQ1_ROC14 B      1        1        1        14      3       14         41        48        6
Pilt_BmI_D3_BLD14_PNL1_PLQ1_ROC15 B      1        1        1        14      3       15         41        48        7

